store_id	genre_name	area_name	latitude	longitude
ea7c16131980c837	Italian/French	Tōkyō-to Chūō-ku Ginza	35.6721142	139.7708253
97b2a9f975fc702c	Italian/French	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
ccd19a5bc5573ae5	Italian/French	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
40953e2d8b4f2857	Italian/French	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
c0385db498b391e5	Italian/French	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
082908692355165e	Italian/French	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
6cbe54f0aa30b615	Italian/French	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
2a7f14da7fe0f699	Italian/French	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
31c753b48a657b6c	Italian/French	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
483eba479dc9910d	Italian/French	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
9cd5e310f488bced	Italian/French	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
d00a15343325e5f7	Italian/French	Ōsaka-fu Suita-shi Izumichō	34.7594526	135.51686
228f10bec0bda9c8	Italian/French	Ōsaka-fu Suita-shi Izumichō	34.7594526	135.51686
6b2268863b14a2af	Italian/French	Tōkyō-to Tachikawa-shi Izumichō	35.7140142	139.4078431
8f13ef0f5e8c64dd	Italian/French	Tōkyō-to Tachikawa-shi Izumichō	35.7140142	139.4078431
48f4da6223571da4	Italian/French	Tōkyō-to Tachikawa-shi Izumichō	35.7140142	139.4078431
9d452a881f7f2bb7	Italian/French	Fukuoka-ken Fukuoka-shi Hakata Ekimae	33.5913576	130.4148783
55c3627912b9c849	Italian/French	Fukuoka-ken Fukuoka-shi Hakata Ekimae	33.5913576	130.4148783
6b15edd1b4fbb96a	Italian/French	Shizuoka-ken Hamamatsu-shi Motoshirochō	34.7108955	137.7259397
6d65542aa43b598b	Italian/French	Shizuoka-ken Hamamatsu-shi Motoshirochō	34.7108955	137.7259397
2c6fef1ce0e13a5a	Italian/French	Hokkaidō Sapporo-shi Minami 3 Jōnishi	43.0554601	141.3409556
ca957d3a1529fbd3	Italian/French	Hokkaidō Sapporo-shi Minami 3 Jōnishi	43.0554601	141.3409556
d6b3e67261f07646	Italian/French	Tōkyō-to Minato-ku Akasaka	35.6749184	139.736775
968d72c12eed09f0	Italian/French	Tōkyō-to Minato-ku Akasaka	35.6749184	139.736775
ecf7f141339f1d57	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
56cd12f31a0afc04	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
73f316e6a18d8aa9	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
310e467e6e625004	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
3b20733899b5287f	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
d63cfa6d6ab78446	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
e3020992d5fe5dfd	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
9152d9926e5c4a3a	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
1509881b22965b34	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
08ef81d5b7a0d13f	Italian/French	Tōkyō-to Chūō-ku Tsukiji	35.6706505	139.7718614
42c9aa6d617c5057	Italian/French	Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike	34.7569503	134.8411775
645cb18b33f938cf	Italian/French	Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike	34.7569503	134.8411775
831658500aa7c846	Italian/French	Tōkyō-to Chiyoda-ku Kudanminami	35.6940027	139.7535951
a49f1cf0634f13e5	Italian/French	Tōkyō-to Chiyoda-ku Kudanminami	35.6940027	139.7535951
c88467d88b2c8ecd	Italian/French	Tōkyō-to Chiyoda-ku Kudanminami	35.6940027	139.7535951
00a91d42b08b08d9	Italian/French	Tōkyō-to Chiyoda-ku Kudanminami	35.6940027	139.7535951
d1f20424f76cc78e	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
32f5d7cd696e3c4a	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
40f6193ea3ed1b91	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
4092cfbd95a3ac1b	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
399904bdb7685ca0	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
baf28ac9f13a307d	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
2a3743e37aab04b4	Italian/French	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
3561fd1c0bce6a95	Italian/French	Tōkyō-to Ōta-ku Kamiikedai	35.602201	139.6976891
4e1c38f68f435596	Italian/French	Tōkyō-to Ōta-ku Kamiikedai	35.602201	139.6976891
d54d6fcb116fbed3	Italian/French	Hyōgo-ken Nishinomiya-shi Rokutanjichō	34.7375965	135.3415643
eb2d2653586315dd	Italian/French	Hyōgo-ken Nishinomiya-shi Rokutanjichō	34.7375965	135.3415643
142e78ba7001da9c	Italian/French	Hyōgo-ken Nishinomiya-shi Rokutanjichō	34.7375965	135.3415643
bfafaed35e213fd7	Italian/French	Tōkyō-to Meguro-ku Takaban	35.629564	139.6849922
fa12b40b02fecfd8	Italian/French	Tōkyō-to Meguro-ku Takaban	35.629564	139.6849922
fdc02ec4a3d21ea4	Dining bar	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
35c4732dcbfe31be	Dining bar	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
3ac24136722e2291	Dining bar	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
cbe139af83feb388	Dining bar	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
9ae7081cb77dc51e	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
2e7cb1f1a2a9cd6a	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
64d4491ad8cdb1c6	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
88c8e34baa79217b	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
6b7678aae65d2d59	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
87467487d21891dd	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
ba937bf13d40fb24	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
c5459218282bedd5	Dining bar	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
fe22ef5a9cbef123	Dining bar	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
901925b628677c2e	Dining bar	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
1e665503b8474c55	Dining bar	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
25c583983246b7b0	Dining bar	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
0585011fa179bcce	Dining bar	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
e01d99390355408d	Dining bar	Tōkyō-to Setagaya-ku Setagaya	35.6465721	139.6532473
68147db09287bf74	Dining bar	Tōkyō-to Setagaya-ku Setagaya	35.6465721	139.6532473
383f5b2f8d345a49	Dining bar	Tōkyō-to Setagaya-ku Setagaya	35.6465721	139.6532473
7e12c5d27f44a8de	Dining bar	Tōkyō-to Setagaya-ku Setagaya	35.6465721	139.6532473
7ef9a5ea5c8fe39f	Dining bar	Hokkaidō Asahikawa-shi 6 Jōdōri	43.7706355	142.364819
8b4a46dc521bfcfe	Dining bar	Hokkaidō Asahikawa-shi 6 Jōdōri	43.7706355	142.364819
db80363d35f10926	Dining bar	Hokkaidō Asahikawa-shi 6 Jōdōri	43.7706355	142.364819
c6aa2efba0ffc8eb	Dining bar	Tōkyō-to Adachi-ku Chūōhonchō	35.7756644	139.8044788
6d64dba2edd4fc0c	Dining bar	Tōkyō-to Adachi-ku Chūōhonchō	35.7756644	139.8044788
9ca2767761efff4d	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
dea0655f96947922	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
81c5dff692063446	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
dc0e080ba0a5e5af	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
cf2229e64408d9fe	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
c6a164dd4060e960	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
16c4cfddeb2cf69b	Dining bar	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
fcd4492c83f1c6b9	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
d4d218b451f82c3d	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
707d4b6328f2c2df	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
e1b76fcb5208fb6b	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
9f277fb7a2c1d842	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
465bddfed3353b23	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
cd5f54969be9ed08	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
ab3ae0e410b20069	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
97958e7fce98b6a3	Dining bar	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
bfda7731a6c6fc61	Dining bar	Tōkyō-to Suginami-ku Asagayaminami	35.6995657	139.6364379
df507aec929ce5f6	Dining bar	Tōkyō-to Suginami-ku Asagayaminami	35.6995657	139.6364379
e657ca554b0c008c	Dining bar	Hiroshima-ken Hiroshima-shi Kokutaijimachi	34.3862445	132.4550176
b4f32bcc399da2b9	Dining bar	Hiroshima-ken Hiroshima-shi Kokutaijimachi	34.3862445	132.4550176
af03c277a167b2bd	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
43b65e4b05bff2d3	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
256be208a979e023	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
d00161e19f08290b	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
fd154088b1de6fa7	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
15ae33469e9ea2dd	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
1e23210b584540e7	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
fa4ffc9057812fa2	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
a21ffca0bea1661a	Dining bar	Tōkyō-to Shinjuku-ku Kabukichō	35.6938401	139.7035494
4481a87c1d7c9896	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
629edf21ea38ac2d	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
b192fb5310436005	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
99b01136f451fc0e	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
bed603c423b7d9d4	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
0768ab3910f7967f	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
5b704df317ed1962	Dining bar	Tōkyō-to Meguro-ku Kamimeguro	35.6414629	139.6981712
db4b38ebe7a7ceff	Dining bar	Ōsaka-fu Ōsaka-shi Shinmachi	34.6762311	135.4860587
32460819c7600037	Dining bar	Ōsaka-fu Ōsaka-shi Shinmachi	34.6762311	135.4860587
86f7b2109e4abd65	Dining bar	Ōsaka-fu Ōsaka-shi Shinmachi	34.6762311	135.4860587
1979eaff8189d086	Dining bar	Tōkyō-to Tachikawa-shi Izumichō	35.7140142	139.4078431
0845d8395f30c6bb	Dining bar	Tōkyō-to Tachikawa-shi Izumichō	35.7140142	139.4078431
473f98b212d37b4a	Dining bar	Tōkyō-to Tachikawa-shi Izumichō	35.7140142	139.4078431
bebd55ed63ab2422	Dining bar	Shizuoka-ken Hamamatsu-shi Motoshirochō	34.7108955	137.7259397
20add8092c9bb51d	Dining bar	Shizuoka-ken Hamamatsu-shi Motoshirochō	34.7108955	137.7259397
a24bf50c3e90d583	Dining bar	Shizuoka-ken Hamamatsu-shi Motoshirochō	34.7108955	137.7259397
9a6f6e7f623003d2	Dining bar	Fukuoka-ken Kurume-shi Jōnanmachi	33.3192865	130.5083735
87f9e1024b951f01	Dining bar	Fukuoka-ken Kurume-shi Jōnanmachi	33.3192865	130.5083735
f3602e4fa2f12993	Dining bar	Fukuoka-ken Kurume-shi Jōnanmachi	33.3192865	130.5083735
91beafbba9382b0a	Dining bar	Miyagi-ken Sendai-shi Kamisugi	38.2690761	140.8704029
9efaa7ded03c5a71	Dining bar	Miyagi-ken Sendai-shi Kamisugi	38.2690761	140.8704029
375a5241615b5e22	Dining bar	Miyagi-ken Sendai-shi Kamisugi	38.2690761	140.8704029
ef789667e2e6fe96	Dining bar	Tōkyō-to Machida-shi Morino	35.546631	139.4386186
234d3dbf7f3d5a50	Dining bar	Tōkyō-to Machida-shi Morino	35.546631	139.4386186
f593fa60ac3541e2	Dining bar	Tōkyō-to Machida-shi Morino	35.546631	139.4386186
57013002b912772b	Dining bar	Tōkyō-to Machida-shi Morino	35.546631	139.4386186
bb26d6d079594414	Dining bar	Tōkyō-to Minato-ku Akasaka	35.6749184	139.736775
15e6e15c7ea2c162	Dining bar	Tōkyō-to Minato-ku Akasaka	35.6749184	139.736775
35512c42db0868da	Dining bar	Tōkyō-to Musashino-shi Midorichō	35.7177841	139.56626
88f31db64991768a	Dining bar	Tōkyō-to Musashino-shi Midorichō	35.7177841	139.56626
5bd22f9cc1426a90	Dining bar	Tōkyō-to Chiyoda-ku Kudanminami	35.6940027	139.7535951
7dacea2f22afccfb	Dining bar	Tōkyō-to Chiyoda-ku Kudanminami	35.6940027	139.7535951
caf996ac27206301	Dining bar	Tōkyō-to Nerima-ku Toyotamakita	35.7356234	139.6516577
84060403939d8216	Dining bar	Tōkyō-to Nerima-ku Toyotamakita	35.7356234	139.6516577
b23d0f519291247d	Dining bar	Fukuoka-ken Kitakyūshū-shi Ōtemachi	33.8808817	130.8734191
ade6e836ffd1da64	Dining bar	Fukuoka-ken Kitakyūshū-shi Ōtemachi	33.8808817	130.8734191
09661c0f3259cc04	Dining bar	Tōkyō-to Toshima-ku Minamiikebukuro	35.7261178	139.7166049
10393f12e9069760	Dining bar	Tōkyō-to Toshima-ku Minamiikebukuro	35.7261178	139.7166049
eeeadee005c006a2	Dining bar	Tōkyō-to Shinagawa-ku Hiromachi	35.6092261	139.7301861
138ff410757b845f	Dining bar	Tōkyō-to Shinagawa-ku Hiromachi	35.6092261	139.7301861
397d3f32a7196aa2	Dining bar	Tōkyō-to Shinagawa-ku Hiromachi	35.6092261	139.7301861
0328696196e46f18	Dining bar	Ōsaka-fu Ōsaka-shi Nakanochō	34.7012792	135.5280905
4cab15ad29c0ffbc	Dining bar	Ōsaka-fu Ōsaka-shi Nakanochō	34.7012792	135.5280905
c3bc011cca3bec65	Dining bar	Tōkyō-to Toshima-ku Sugamo	35.7379419	139.7310979
396942e6423a2145	Dining bar	Tōkyō-to Toshima-ku Sugamo	35.7379419	139.7310979
bbe1c1a47e09f161	Dining bar	Tōkyō-to Setagaya-ku Kitazawa	35.662665	139.6682677
b5598d12d1b84890	Dining bar	Tōkyō-to Setagaya-ku Kitazawa	35.662665	139.6682677
36429b5ca4407b3e	Dining bar	Hokkaidō Sapporo-shi Kita 24 Jōnishi	43.0908503	141.3408314
32c61b620a766138	Dining bar	Hokkaidō Sapporo-shi Kita 24 Jōnishi	43.0908503	141.3408314
b2d8bc9c88b85f96	Dining bar	Fukuoka-ken Fukuoka-shi Tenjin	33.5902074	130.3976602
4b380b4db9d37883	Dining bar	Fukuoka-ken Fukuoka-shi Tenjin	33.5902074	130.3976602
3982a2c4ea2ed431	Dining bar	Fukuoka-ken Fukuoka-shi Takatori	33.5808273	130.3507639
6836438b543ba698	Dining bar	Fukuoka-ken Fukuoka-shi Takatori	33.5808273	130.3507639
627cabe2fe53f33f	Yakiniku/Korean food	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
c73d319ffabf287a	Yakiniku/Korean food	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
c2626f5f86d57342	Yakiniku/Korean food	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
42d41eb58cad170e	Yakiniku/Korean food	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
f180301886c21375	Yakiniku/Korean food	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
396166d47733d5c9	Yakiniku/Korean food	Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō	43.0364075	141.4747892
a9133955abccf071	Yakiniku/Korean food	Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō	43.0364075	141.4747892
2bffb19a24d11729	Yakiniku/Korean food	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
b80fed1a07c817d2	Yakiniku/Korean food	Ōsaka-fu Ōsaka-shi Ōgimachi	34.7053617	135.5100252
08f994758a1e76d4	Yakiniku/Korean food	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
52e2a1fd42bc917a	Yakiniku/Korean food	Tōkyō-to Shibuya-ku Shibuya	35.6617773	139.7040506
2aab19554f91ff82	Yakiniku/Korean food	Tōkyō-to Chūō-ku Ginza	35.6721142	139.7708253
8093d0b565e9dbdf	Yakiniku/Korean food	Tōkyō-to Chūō-ku Ginza	35.6721142	139.7708253
6c952e3c6e590945	Yakiniku/Korean food	Miyagi-ken Sendai-shi Kamisugi	38.2690761	140.8704029
cf5ab75a0afb8af9	Yakiniku/Korean food	Miyagi-ken Sendai-shi Kamisugi	38.2690761	140.8704029
98b54e32ccddd896	Yakiniku/Korean food	Miyagi-ken Sendai-shi Kamisugi	38.2690761	140.8704029
a546cbf478a8b6e4	Yakiniku/Korean food	Hokkaidō Sapporo-shi Minami 3 Jōnishi	43.0554601	141.3409556
dc71c6cc06cd1aa2	Yakiniku/Korean food	Hokkaidō Sapporo-shi Minami 3 Jōnishi	43.0554601	141.3409556
2fc478dc9f0a6b31	Yakiniku/Korean food	Hokkaidō Sapporo-shi Minami 3 Jōnishi	43.0554601	141.3409556
1653a6c513865af3	Yakiniku/Korean food	Hokkaidō Abashiri-shi Minami 6 Jōhigashi	44.0206319	144.2733983
dfad598ff642dab7	Yakiniku/Korean food	Hokkaidō Abashiri-shi Minami 6 Jōhigashi	44.0206319	144.2733983
5e70fe82f9e4fab6	Yakiniku/Korean food	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
3f91d592acd6cc0b	Yakiniku/Korean food	Ōsaka-fu Ōsaka-shi Kyūtarōmachi	34.6812614	135.5098009
c225148c0fcc5c72	Cafe/Sweets	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
a33461f4392ec62c	Cafe/Sweets	Hyōgo-ken Kōbe-shi Kumoidōri	34.6951242	135.1978525
55390f784018349a	Cafe/Sweets	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
6902e4ec305b3d08	Cafe/Sweets	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
2f8ced25216df926	Cafe/Sweets	Tōkyō-to Minato-ku Shibakōen	35.6580681	139.7515992
c9ed65554b6edffb	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
9828505fefc77d75	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
9bf0ccac497c4af3	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
ac7a7427c9ae12a5	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
6c91a28278a16f64	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
c77ee2b7d36da265	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
6e64fb5821402cd2	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
ef47430bcd6f6a89	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
602ca92c0db34f8f	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
e57dd6884595f60d	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
dbf64f1ce38c7442	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
1dea9815ccd36620	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
3aa839e8e0cb6c87	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
38746ffe9aa20c7e	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
4b55d8aea1d2b395	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
349278fa964bb12f	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
c31472d14e29cee8	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
7bda6048a4a78837	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
eb120e6d384a17a8	Cafe/Sweets	Fukuoka-ken Fukuoka-shi Daimyō	33.5892157	130.3928134
